Request NO.,RequestFileName,GenerateTime
23934,16-23992-799-112,6192
23935,5-7691-256-59,6192
23936,5-7691-256-56,6192
23937,5-7691-256-55,6192
23938,14-21487-716-39,6192
23939,15-22191-739-107,6192
23940,15-22191-739-105,6192
23941,10-14905-496-128,6193
23942,7-11708-390-44,6193
23943,18-27228-907-90,6193
23944,16-24760-825-53,6193
23945,5-7691-256-57,6193
23946,10-15501-516-108,6193
23947,11-17323-577-66,6193
23948,15-22191-739-106,6193
23949,5-8273-275-116,6194
23950,5-8273-275-118,6194
23951,7-10418-347-41,6194
23952,16-24760-825-52,6194
23953,10-15501-516-105,6194
23954,17-25384-846-21,6194
23955,14-21487-716-36,6194
23956,5-7723-257-65,6194
23957,13-20295-676-79,6194
23958,13-20295-676-77,6194
23959,0-672-22-61,6195
23960,19-28852-961-114,6195
23961,6-9991-333-8,6195
23962,7-10631-354-56,6195
23963,16-23992-799-110,6195
23964,11-16966-565-82,6195
23965,6-9220-307-52,6195
23966,0-816-27-33,6195
23967,0-816-27-34,6195
23968,15-22191-739-109,6195
23969,10-14905-496-127,6196
23970,2-4127-137-86,6196
23971,2-4127-137-89,6196
23972,5-8273-275-119,6196
23973,18-27228-907-92,6196
23974,18-27228-907-93,6196
23975,18-27228-907-94,6196
23976,7-10418-347-42,6196
23977,7-10631-354-58,6196
23978,8-12288-409-93,6196
23979,8-12441-414-108,6196
23980,15-22312-743-112,6196
23981,6-9220-307-50,6196
23982,14-21487-716-35,6196
23983,5-7723-257-67,6196
23984,0-672-22-63,6197
23985,16-24760-825-51,6197
23986,7-10631-354-55,6197
23987,16-23992-799-114,6197
23988,5-7691-256-58,6197
23989,15-22312-743-110,6197
23990,11-16966-565-81,6197
23991,6-9220-307-51,6197
23992,15-22191-739-108,6197
23993,5-8273-275-115,6198
23994,8-12288-409-94,6198
23995,16-23992-799-113,6198
23996,8-12441-414-107,6198
23997,17-25384-846-22,6198
23998,15-22312-743-111,6198
23999,6-9220-307-54,6198
24000,14-21487-716-38,6198
24001,14-21487-716-37,6198
24002,5-7723-257-68,6198
24003,10-14905-496-129,6199
24004,11-17055-568-77,6199
24005,6-9991-333-5,6199
24006,6-9991-333-7,6199
24007,16-23992-799-111,6199
24008,8-12288-409-92,6199
24009,10-15501-516-106,6199
24010,10-15501-516-107,6199
24011,11-17323-577-67,6199
24012,13-20295-676-78,6199
24013,5-8655-288-77,6200
24014,5-8655-288-75,6200
24015,9-13744-458-20,6200
24016,3-5263-175-65,6200
24017,1-2876-95-130,6200
24018,3-4495-149-126,6200
24019,8-12318-410-93,6200
24020,15-22058-735-42,6200
24021,1-2819-93-145,6201
24022,19-28408-946-142,6201
24023,8-11845-394-126,6201
24024,9-13744-458-22,6201
24025,3-5263-175-68,6201
24026,10-15890-529-102,6201
24027,10-15654-521-124,6201
24028,3-4495-149-129,6201
24029,4-6443-214-117,6201
24030,4-6443-214-116,6201
24031,15-22058-735-43,6201
24032,5-8655-288-76,6202
24033,1-2819-93-148,6202
24034,19-28408-946-140,6202
24035,1-2115-70-79,6202
24036,9-13744-458-24,6202
24037,19-29362-978-114,6202
24038,19-29362-978-111,6202
24039,6-9236-307-131,6202
24040,15-22058-735-41,6202
24041,18-26835-894-79,6203
24042,3-5263-175-69,6203
24043,3-5263-175-67,6203
24044,10-15889-529-96,6203
24045,9-14030-467-104,6203
24046,8-12318-410-92,6203
24047,1-2819-93-147,6204
24048,1-2115-70-75,6204
24049,19-28408-946-144,6204
24050,8-11845-394-125,6204
24051,9-13744-458-21,6204
24052,13-19354-645-21,6204
24053,13-19354-645-22,6204
24054,1-2876-95-131,6204
24055,13-20606-686-132,6204
24056,3-4550-151-102,6204
24057,4-6443-214-115,6204
24058,15-22058-735-44,6204
24059,1-2115-70-78,6205
24060,18-26835-894-76,6205
24061,19-29362-978-112,6205
24062,10-15889-529-99,6205
24063,10-15654-521-123,6205
24064,8-12318-410-91,6205
24065,4-6443-214-118,6205
24066,15-22058-735-40,6205
24067,19-28408-946-143,6206
24068,9-13744-458-23,6206
24069,18-26835-894-78,6206
24070,3-5263-175-66,6206
24071,13-19354-645-20,6206
24072,11-16966-565-84,6206
24073,10-15889-529-95,6206
24074,10-15654-521-122,6206
24075,3-4550-151-103,6206
24076,3-4550-151-101,6206
24077,6-9236-307-134,6206
24078,19-28408-946-141,6207
24079,19-29362-978-113,6207
24080,19-29362-978-110,6207
24081,9-14030-467-103,6207
24082,3-4495-149-127,6207
24083,13-20606-686-133,6207
24084,8-12318-410-94,6207
24085,3-4550-151-100,6207
24086,4-6443-214-119,6207
24087,6-9236-307-132,6207
24088,13-20295-676-76,6207
24089,5-8655-288-78,6208
24090,5-8655-288-79,6208
24091,1-2819-93-149,6208
24092,1-2115-70-76,6208
24093,1-2115-70-77,6208
24094,18-26835-894-77,6208
24095,11-16966-565-83,6208
24096,11-16966-565-80,6208
24097,10-15890-529-101,6208
24098,10-15890-529-100,6208
24099,9-14030-467-101,6208
24100,10-15654-521-121,6208
24101,10-15654-521-120,6208
24102,13-20606-686-130,6208
24103,13-20606-686-131,6208
24104,13-20606-686-134,6208
24105,8-12318-410-90,6208
24106,3-4550-151-104,6208
24107,6-9236-307-130,6208
24108,13-20295-676-75,6208
24109,1-2819-93-146,6209
24110,8-11845-394-127,6209
24111,1-2876-95-132,6209
24112,10-15890-529-103,6209
24113,10-15889-529-98,6209
24114,10-15889-529-97,6209
24115,9-14030-467-102,6209
24116,3-4495-149-125,6209
24117,3-4495-149-128,6209
24118,6-9236-307-133,6209
24119,11-17408-580-40,6210
24120,3-4874-162-71,6210
24121,14-21110-703-102,6210
24122,9-14073-469-18,6210
24123,3-4964-165-72,6210
24124,4-7138-237-142,6210
24125,18-27845-928-26,6210
24126,16-23985-799-78,6210
24127,16-23985-799-76,6210
24128,16-23985-799-75,6210
24129,10-15517-517-35,6211
24130,18-27577-919-37,6211
24131,12-18599-619-148,6211
24132,10-15774-525-124,6211
24133,2-3126-104-34,6211
24134,11-17408-580-44,6212
24135,19-28496-949-130,6212
24136,17-25376-845-134,6212
24137,2-3498-116-94,6212
24138,3-4874-162-72,6212
24139,18-27577-919-36,6212
24140,11-16181-539-57,6212
24141,9-14073-469-17,6212
24142,10-15774-525-122,6212
24143,4-6083-202-117,6212
24144,3-4964-165-70,6212
24145,3-4964-165-74,6212
24146,6-9862-328-110,6213
24147,3-4874-162-70,6213
24148,12-18599-619-145,6213
24149,14-20715-690-76,6213
24150,11-16181-539-56,6213
24151,11-16181-539-55,6213
24152,14-21110-703-104,6213
24153,16-24226-807-83,6213
24154,12-18654-621-121,6213
24155,3-4964-165-73,6213
24156,2-3126-104-33,6213
24157,11-17408-580-42,6214
24158,19-28848-961-90,6214
24159,19-28848-961-91,6214
24160,17-25376-845-133,6214
24161,17-25376-845-132,6214
24162,16-24434-814-71,6214
24163,16-24226-807-82,6214
24164,19-28033-934-66,6214
24165,19-28033-934-69,6214
24166,4-7138-237-143,6214
24167,18-27845-928-25,6214
24168,18-27845-928-27,6214
24169,11-17408-580-43,6215
24170,6-9862-328-111,6215
24171,17-25376-845-131,6215
24172,17-25376-845-130,6215
24173,9-14073-469-19,6215
24174,4-6083-202-118,6215
24175,4-6083-202-116,6215
24176,12-18654-621-120,6215
24177,19-28033-934-68,6215
24178,15-22296-743-32,6215
24179,7-10423-347-69,6215
24180,7-10423-347-68,6215
24181,12-18599-619-146,6216
24182,11-16181-539-58,6216
24183,9-14073-469-15,6216
24184,16-24226-807-80,6216
24185,3-4964-165-71,6216
24186,15-22296-743-34,6216
24187,15-22296-743-33,6216
24188,13-19354-645-24,6217
24189,11-16181-539-59,6217
24190,10-15774-525-121,6217
24191,4-7138-237-141,6217
24192,19-28848-961-92,6218
24193,13-19354-645-23,6218
24194,18-27577-919-35,6218
24195,14-20715-690-77,6218
24196,12-18599-619-147,6218
24197,14-20715-690-75,6218
24198,14-21110-703-103,6218
24199,14-21110-703-101,6218
24200,14-21110-703-100,6218
24201,16-24434-814-70,6218
24202,9-14073-469-16,6218
24203,4-6083-202-119,6218
24204,16-24226-807-81,6218
24205,16-24226-807-84,6218
24206,10-15774-525-123,6218
24207,16-23985-799-79,6218
24208,11-17408-580-41,6219
24209,14-20715-690-79,6219
24210,14-20715-690-78,6219
24211,10-15774-525-120,6219
24212,4-6083-202-115,6219
24213,19-28033-934-67,6219
24214,15-22296-743-31,6219
24215,4-7138-237-144,6219
24216,4-7138-237-140,6219
24217,16-23985-799-77,6219
24218,9-13670-455-102,6220
24219,7-10855-361-125,6220
24220,7-11473-382-65,6220
24221,7-11473-382-66,6220
24222,0-112-3-114,6220
24223,0-48-1-92,6220
24224,0-112-3-110,6220
24225,13-20443-681-66,6220
24226,19-28386-946-32,6220
24227,19-28564-952-21,6220
24228,8-12526-417-81,6220
24229,3-4442-148-11,6220
24230,7-10303-343-69,6220
24231,17-26443-881-65,6220
24232,19-28211-940-55,6220
24233,14-21665-722-25,6220
24234,19-28241-941-56,6220
24235,9-14565-485-78,6220
24236,7-10298-343-41,6220
24237,13-20443-681-67,6221
24238,2-3036-101-33,6221
24239,3-4442-148-13,6221
24240,3-4442-148-14,6221
24241,17-26443-881-69,6221
24242,17-26443-881-68,6221
24243,19-28211-940-56,6221
24244,0-35-1-29,6221
24245,14-21665-722-28,6221
24246,7-10855-361-126,6222
24247,7-11473-382-69,6222
24248,0-48-1-91,6222
24249,0-112-3-111,6222
24250,2-3036-101-31,6222
24251,19-28386-946-33,6222
24252,13-19324-644-24,6222
24253,16-24642-821-63,6222
24254,8-12526-417-83,6222
24255,8-12556-418-80,6222
24256,3-4442-148-12,6222
24257,19-28211-940-58,6222
24258,19-28211-940-57,6222
24259,0-35-1-26,6222
24260,6-9862-328-114,6223
24261,7-11473-382-67,6223
24262,0-48-1-93,6223
24263,18-26537-884-85,6223
24264,12-17708-590-44,6223
24265,13-20443-681-65,6223
24266,12-17708-590-42,6223
24267,19-28386-946-34,6223
24268,19-28564-952-20,6223
24269,8-12526-417-84,6223
24270,19-28211-940-59,6223
24271,0-35-1-28,6223
24272,19-28241-941-58,6223
24273,9-14565-485-75,6223
24274,7-10298-343-43,6223
24275,7-10298-343-42,6223
24276,6-9862-328-113,6224
24277,0-112-3-112,6224
24278,19-28386-946-30,6224
24279,13-19324-644-21,6224
24280,16-24642-821-61,6224
24281,19-28241-941-57,6224
24282,19-28241-941-55,6224
24283,6-9862-328-112,6225
24284,9-13670-455-101,6225
24285,2-3036-101-34,6225
24286,7-10303-343-68,6225
24287,0-35-1-25,6225
24288,9-14565-485-77,6225
24289,13-20443-681-68,6226
24290,12-17708-590-40,6226
24291,12-17708-590-41,6226
24292,13-19324-644-23,6226
24293,13-19324-644-20,6226
24294,3-5573-185-116,6226
24295,16-24642-821-62,6226
24296,8-12556-418-82,6226
24297,8-12556-418-81,6226
24298,3-4442-148-10,6226
24299,17-26443-881-67,6226
24300,17-26443-881-66,6226
24301,14-21665-722-29,6226
24302,9-14565-485-79,6226
24303,7-10298-343-40,6226
24304,7-10298-343-44,6226
24305,7-10855-361-128,6227
24306,0-48-1-94,6227
24307,2-3036-101-32,6227
24308,19-28386-946-31,6227
24309,3-5573-185-117,6227
24310,16-24642-821-64,6227
24311,14-22026-734-30,6227
24312,14-21665-722-26,6227
24313,14-21665-722-27,6227
24314,9-14565-485-76,6227
24315,7-10855-361-129,6228
24316,7-11473-382-68,6228
24317,1-2285-76-28,6228
24318,1-2285-76-29,6228
24319,8-12526-417-80,6228
24320,8-12526-417-82,6228
24321,9-13670-455-100,6229
24322,7-10855-361-127,6229
24323,0-112-3-113,6229
24324,12-17708-590-43,6229
24325,13-20443-681-69,6229
24326,2-3036-101-30,6229
24327,13-19324-644-22,6229
24328,16-24642-821-60,6229
24329,0-35-1-27,6229
24330,0-48-1-90,6230
24331,1-2285-76-27,6230
24332,7-10746-358-34,6230
24333,7-11094-369-120,6230
24334,7-11094-369-121,6230
24335,7-11094-369-124,6230
24336,2-3796-126-84,6230
24337,11-17411-580-58,6230
24338,12-18226-607-81,6230
24339,12-18226-607-83,6230
24340,6-9423-314-18,6230
24341,8-13252-441-110,6230
24342,14-21322-710-114,6230
24343,5-8475-282-79,6230
24344,11-16644-554-122,6230
24345,12-17726-590-133,6231
24346,1-2285-76-25,6231
24347,17-26473-882-66,6231
24348,4-6733-224-66,6231
24349,2-3796-126-80,6231
24350,15-22301-743-55,6231
24351,10-15099-503-45,6231
24352,16-24524-817-73,6231
24353,16-24524-817-74,6231
24354,8-13252-441-112,6231
24355,2-3216-107-30,6231
24356,4-7025-234-28,6232
24357,4-6019-200-97,6232
24358,19-28938-964-94,6232
24359,19-28938-964-91,6232
24360,19-28938-964-92,6232
24361,2-3796-126-81,6232
24362,2-3216-107-33,6232
24363,11-16644-554-121,6232
24364,1-2286-76-33,6233
24365,4-6733-224-65,6233
24366,2-3796-126-82,6233
24367,11-17411-580-57,6233
24368,4-6823-227-68,6233
24369,10-15099-503-46,6233
24370,10-15099-503-49,6233
24371,5-8475-282-78,6233
24372,8-13252-441-111,6233
24373,5-8578-285-141,6233
24374,8-11904-396-122,6233
24375,12-17726-590-134,6234
24376,4-6019-200-96,6234
24377,4-7025-234-25,6234
24378,0-113-3-116,6234
24379,19-28938-964-90,6234
24380,13-19829-660-145,6234
24381,4-6733-224-68,6234
24382,15-22301-743-59,6234
24383,4-7025-234-27,6235
24384,1-2286-76-34,6235
24385,1-2285-76-26,6235
24386,7-11094-369-123,6235
24387,4-6733-224-69,6235
24388,15-22301-743-56,6235
24389,10-15099-503-47,6235
24390,10-15099-503-48,6235
24391,18-27110-903-100,6235
24392,2-3216-107-31,6235
24393,11-16644-554-123,6235
24394,5-8578-285-142,6235
24395,12-17726-590-130,6236
24396,4-6019-200-98,6236
24397,0-113-3-119,6236
24398,0-113-3-117,6236
24399,0-113-3-118,6236
24400,1-2286-76-31,6236
24401,19-28938-964-93,6236
24402,7-11094-369-122,6236
24403,4-6733-224-67,6236
24404,2-3796-126-83,6236
24405,11-17411-580-55,6236
24406,11-17411-580-56,6236
24407,12-18226-607-80,6236
24408,12-18226-607-82,6236
24409,15-22301-743-58,6236
24410,6-9423-314-19,6236
24411,4-6823-227-66,6236
24412,11-17143-571-68,6236
24413,4-6823-227-67,6236
24414,16-24524-817-70,6236
24415,18-27110-903-104,6236
24416,2-3216-107-32,6236
24417,5-8578-285-140,6236
24418,8-11904-396-120,6236
24419,12-17726-590-131,6237
24420,4-6019-200-95,6237
24421,0-113-3-115,6237
24422,7-10746-358-33,6237
24423,17-26473-882-65,6237
24424,16-24524-817-72,6237
24425,18-27110-903-101,6237
24426,6-9379-312-95,6237
24427,11-16644-554-120,6237
24428,11-16644-554-124,6237
24429,8-11904-396-121,6237
24430,12-17726-590-132,6238
24431,4-6019-200-99,6238
24432,4-7025-234-29,6238
24433,1-2286-76-30,6238
24434,3-5573-185-115,6238
24435,11-17411-580-59,6238
24436,4-6823-227-65,6238
24437,16-24524-817-71,6238
24438,18-27110-903-103,6238
24439,4-7025-234-26,6239
24440,1-2286-76-32,6239
24441,12-18226-607-84,6239
24442,15-22301-743-57,6239
24443,18-27110-903-102,6239
24444,5-8475-282-77,6239
24445,2-3216-107-34,6239
24446,0-111-3-105,6240
24447,13-20445-681-77,6240
24448,14-21450-715-3,6240
24449,4-6823-227-69,6240
24450,3-5471-182-59,6240
24451,8-12459-415-49,6240
24452,8-11872-395-114,6240
24453,8-11872-395-112,6240
24454,17-25287-842-135,6240
24455,10-15044-501-71,6241
24456,0-111-3-108,6241
24457,7-11678-389-44,6241
24458,14-21450-715-2,6241
24459,11-17143-571-65,6241
24460,8-12459-415-45,6241
24461,8-12591-419-108,6241
24462,0-670-22-54,6241
24463,11-16290-543-2,6241
24464,11-16290-543-1,6241
24465,2-3442-114-111,6242
24466,10-14726-490-132,6242
24467,13-20445-681-76,6242
24468,11-17143-571-67,6242
24469,3-5471-182-56,6242
24470,5-8475-282-76,6242
24471,14-20747-691-88,6242
24472,0-670-22-50,6242
24473,10-14798-493-44,6242
24474,19-28028-934-43,6242
24475,0-111-3-106,6243
24476,13-20445-681-75,6243
24477,3-5471-182-57,6243
24478,3-5471-182-58,6243
24479,8-11872-395-113,6243
24480,0-670-22-51,6243
24481,19-28028-934-40,6243
24482,19-29267-975-88,6244
24483,19-29267-975-86,6244
24484,8-12459-415-46,6244
24485,8-12459-415-48,6244
24486,8-12591-419-107,6244
24487,7-11627-387-87,6244
24488,14-20747-691-89,6244
24489,0-670-22-53,6244
24490,10-15104-503-74,6244
24491,8-11904-396-124,6244
24492,10-14798-493-42,6244
24493,10-14798-493-41,6244
24494,7-11678-389-40,6245
24495,10-14726-490-133,6245
24496,10-14726-490-130,6245
24497,6-9423-314-17,6245
24498,8-11872-395-110,6245
24499,12-18751-625-5,6245
24500,12-18104-603-72,6245
24501,12-18104-603-71,6245
24502,10-14798-493-43,6245
24503,11-16290-543-4,6245
24504,19-28028-934-41,6245
24505,2-3442-114-112,6246
24506,0-111-3-107,6246
24507,7-11678-389-41,6246
24508,10-14726-490-134,6246
24509,10-14726-490-131,6246
24510,8-13252-441-114,6246
24511,7-11627-387-89,6246
24512,7-11627-387-88,6246
24513,7-11627-387-85,6246
24514,12-18751-625-6,6246
24515,12-18751-625-7,6246
24516,10-14798-493-40,6246
24517,19-29267-975-89,6247
24518,19-29267-975-87,6247
24519,11-17143-571-66,6247
24520,8-12459-415-47,6247
24521,5-8475-282-75,6247
24522,8-11872-395-111,6247
24523,6-9379-312-96,6247
24524,7-11627-387-86,6247
24525,0-670-22-52,6247
24526,12-18751-625-8,6247
24527,17-25287-842-136,6247
24528,7-11678-389-42,6248
24529,6-9423-314-16,6248
24530,8-12591-419-109,6248
24531,14-20747-691-87,6248
24532,12-18751-625-9,6248
24533,12-18104-603-73,6248
24534,2-3442-114-110,6249
24535,2-3442-114-113,6249
24536,2-3442-114-114,6249
24537,0-111-3-109,6249
24538,7-11678-389-43,6249
24539,19-29267-975-85,6249
24540,14-21450-715-4,6249
24541,3-5471-182-55,6249
24542,8-13252-441-113,6249
24543,8-12591-419-106,6249
24544,8-12591-419-105,6249
24545,8-11904-396-123,6249
24546,11-16290-543-3,6249
24547,19-28028-934-42,6249
24548,19-28028-934-44,6249
24549,3-5487-182-139,6250
24550,9-14359-478-96,6250
24551,11-16326-544-30,6250
24552,13-19504-650-22,6250
24553,16-24526-817-80,6250
24554,14-21168-705-94,6250
24555,14-20613-687-18,6250
24556,12-18104-603-70,6250
24557,8-12674-422-71,6250
24558,8-12942-431-64,6250
24559,8-12942-431-61,6250
24560,8-12854-428-71,6250
24561,5-7658-255-42,6250
24562,1-2968-98-142,6250
24563,18-26935-897-127,6250
24564,8-12732-424-63,6250
24565,8-12732-424-64,6250
24566,3-5487-182-138,6251
24567,9-14359-478-98,6251
24568,16-24526-817-82,6251
24569,12-18380-612-101,6251
24570,12-18380-612-103,6251
24571,5-7658-255-43,6251
24572,5-7658-255-41,6251
24573,1-2968-98-141,6251
24574,1-2450-81-104,6251
24575,15-22862-762-14,6251
24576,3-5487-182-137,6252
24577,9-14359-478-97,6252
24578,5-8004-266-124,6252
24579,9-14272-475-113,6252
24580,7-11359-378-98,6252
24581,7-11359-378-95,6252
24582,1-1896-63-34,6252
24583,3-4788-159-94,6252
24584,10-14888-496-44,6252
24585,4-6142-204-114,6252
24586,3-5487-182-135,6253
24587,12-18380-612-104,6253
24588,19-28822-960-110,6253
24589,10-15104-503-72,6253
24590,4-6837-227-136,6253
24591,8-12942-431-63,6253
24592,8-12854-428-74,6253
24593,4-7002-233-60,6253
24594,5-7658-255-44,6253
24595,5-7658-255-40,6253
24596,3-5546-184-130,6253
24597,9-14359-478-99,6254
24598,9-14359-478-95,6254
24599,11-16326-544-31,6254
24600,9-14272-475-112,6254
24601,9-14272-475-114,6254
24602,19-28822-960-111,6254
24603,17-25822-860-113,6254
24604,10-15104-503-71,6254
24605,7-11359-378-96,6254
24606,1-1896-63-30,6254
24607,8-12942-431-62,6254
24608,8-12854-428-70,6254
24609,10-14888-496-42,6254
24610,4-6142-204-110,6254
24611,3-5487-182-136,6255
24612,19-28822-960-114,6255
24613,19-28822-960-112,6255
24614,19-28822-960-113,6255
24615,1-1896-63-32,6255
24616,1-2968-98-144,6255
24617,1-2450-81-102,6255
24618,1-2450-81-101,6255
24619,3-5546-184-133,6255
24620,8-12732-424-62,6255
24621,16-24526-817-83,6256
24622,16-24526-817-81,6256
24623,12-18380-612-102,6256
24624,17-25822-860-112,6256
24625,17-25822-860-110,6256
24626,12-18104-603-74,6256
24627,8-12674-422-72,6256
24628,4-6837-227-135,6256
24629,1-1896-63-33,6256
24630,18-26935-897-126,6256
24631,18-26935-897-129,6256
24632,3-5546-184-134,6256
24633,15-22862-762-13,6256
24634,4-6142-204-113,6256
24635,17-25822-860-114,6257
24636,8-12674-422-70,6257
24637,1-1896-63-31,6257
24638,3-5546-184-132,6257
24639,4-6142-204-112,6257
24640,13-19504-650-20,6258
24641,13-19504-650-21,6258
24642,13-19504-650-24,6258
24643,10-15104-503-73,6258
24644,7-11359-378-99,6258
24645,7-11359-378-97,6258
24646,8-12854-428-72,6258
24647,4-7002-233-61,6258
24648,1-2968-98-143,6258
24649,1-2968-98-140,6258
24650,10-14888-496-43,6258
24651,18-26935-897-125,6258
24652,1-2450-81-103,6258
24653,13-19504-650-23,6259
24654,11-17332-577-110,6259
24655,2-3684-122-120,6259
24656,14-20613-687-19,6259
24657,8-12854-428-73,6259
24658,3-5546-184-131,6259
24659,18-26935-897-128,6259
24660,4-6142-204-111,6259
24661,17-25346-844-130,6260
24662,1-2113-70-69,6260
24663,17-25822-860-111,6260
24664,15-22391-746-56,6260
24665,4-6784-226-20,6260
24666,9-14242-474-110,6260
24667,9-14242-474-112,6260
24668,13-20458-681-143,6260
24669,17-25716-857-31,6260
24670,5-7568-252-41,6260
24671,16-23694-789-120,6260
24672,18-27404-913-72,6261
24673,18-27226-907-80,6261
24674,1-2113-70-68,6261
24675,10-15860-528-103,6261
24676,10-15860-528-101,6261
24677,4-6784-226-24,6261
24678,9-14242-474-114,6261
24679,19-27974-932-73,6261
24680,14-22052-735-10,6261
24681,14-20694-689-120,6261
24682,5-7568-252-42,6261
24683,18-26482-882-112,6261
24684,8-12554-418-72,6261
24685,16-23694-789-122,6261
24686,16-24863-828-118,6262
24687,18-27404-913-73,6262
24688,17-25346-844-133,6262
24689,15-22391-746-58,6262
24690,4-6784-226-22,6262
24691,17-25716-857-33,6262
24692,19-27974-932-72,6262
24693,1-2501-83-57,6262
24694,10-14888-496-40,6262
24695,2-3211-107-8,6262
24696,18-26482-882-113,6262
24697,16-23694-789-124,6262
24698,0-382-12-112,6263
24699,18-27226-907-82,6263
24700,18-27226-907-83,6263
24701,17-25346-844-132,6263
24702,10-15860-528-102,6263
24703,10-15860-528-104,6263
24704,18-27921-930-108,6263
24705,18-27921-930-109,6263
24706,13-20458-681-140,6263
24707,17-25716-857-32,6263
24708,8-12554-418-73,6263
24709,8-12554-418-74,6263
24710,16-24863-828-117,6264
24711,0-382-12-113,6264
24712,2-3798-126-91,6264
24713,18-27404-913-74,6264
24714,18-27226-907-81,6264
24715,1-2113-70-67,6264
24716,9-14242-474-113,6264
24717,14-20694-689-122,6264
24718,5-7568-252-44,6264
24719,18-26482-882-110,6264
24720,16-23694-789-121,6264
24721,0-382-12-111,6265
24722,0-382-12-114,6265
24723,18-27404-913-71,6265
24724,18-27921-930-105,6265
24725,9-13954-465-21,6265
24726,18-27921-930-107,6265
24727,4-6784-226-23,6265
24728,4-6784-226-21,6265
24729,9-14242-474-111,6265
24730,13-20458-681-142,6265
24731,17-25716-857-34,6265
24732,18-26482-882-111,6265
24733,11-16316-543-133,6265
24734,11-16316-543-132,6265
24735,11-16316-543-134,6265
24736,16-24863-828-115,6266
24737,0-382-12-110,6266
24738,17-25346-844-131,6266
24739,18-27921-930-106,6266
24740,14-22052-735-12,6266
24741,14-20694-689-121,6266
24742,5-7568-252-43,6266
24743,8-12554-418-70,6266
24744,18-27404-913-70,6267
24745,1-2113-70-66,6267
24746,10-15860-528-100,6267
24747,9-13954-465-23,6267
24748,9-13954-465-24,6267
24749,13-20458-681-144,6267
24750,19-27974-932-74,6267
24751,19-27974-932-71,6267
24752,10-14888-496-41,6267
24753,8-12732-424-61,6267
24754,18-26482-882-114,6267
24755,16-24863-828-119,6268
24756,2-3798-126-90,6268
24757,18-27226-907-84,6268
24758,17-25346-844-134,6268
24759,15-22391-746-59,6268
24760,9-13954-465-22,6268
24761,16-23694-789-123,6268
24762,16-24863-828-116,6269
24763,15-22391-746-57,6269
24764,9-13954-465-20,6269
24765,13-20458-681-141,6269
24766,19-27974-932-70,6269
24767,14-22052-735-11,6269
24768,1-2501-83-56,6269
24769,14-20694-689-124,6269
24770,2-3211-107-9,6269
24771,14-20694-689-123,6269
24772,8-12732-424-60,6269
24773,11-16316-543-131,6269
24774,8-12554-418-71,6269
24775,11-16316-543-130,6269
24776,2-3501-116-105,6270
24777,2-3501-116-106,6270
24778,8-11931-397-108,6270
24779,15-22972-765-110,6270
24780,2-3021-100-106,6270
24781,8-13133-437-117,6270
24782,1-2501-83-55,6270
24783,12-18760-625-50,6270
24784,11-16934-564-71,6270
24785,0-1460-48-100,6270
24786,9-14183-472-115,6270
24787,0-167-5-85,6271
24788,8-11931-397-106,6271
24789,4-6668-222-42,6271
24790,15-22972-765-111,6271
24791,15-22972-765-112,6271
24792,15-22975-765-125,6271
24793,16-24024-800-124,6271
24794,11-16934-564-70,6271
24795,0-1460-48-101,6271
24796,14-20962-698-113,6271
24797,14-20962-698-111,6271
24798,17-26471-882-57,6272
24799,10-14978-499-40,6272
24800,10-14978-499-42,6272
24801,2-3021-100-105,6272
24802,5-7594-253-23,6272
24803,5-7594-253-24,6272
24804,12-18760-625-51,6272
24805,16-23659-788-99,6272
24806,16-24024-800-120,6272
24807,9-14183-472-116,6272
24808,13-19236-641-34,6273
24809,13-19236-641-32,6273
24810,17-26471-882-56,6273
24811,13-19236-641-30,6273
24812,8-11931-397-109,6273
24813,10-14978-499-44,6273
24814,10-14978-499-41,6273
24815,14-21907-730-39,6273
24816,14-21907-730-35,6273
24817,14-21907-730-36,6273
24818,2-3021-100-107,6273
24819,5-7594-253-22,6273
24820,14-22052-735-14,6273
24821,12-18171-605-107,6273
24822,12-18760-625-53,6273
24823,15-22176-739-30,6273
24824,9-14183-472-118,6273
24825,2-3798-126-93,6274
24826,2-3501-116-108,6274
24827,8-13133-437-115,6274
24828,5-7594-253-21,6274
24829,9-14693-489-115,6274
24830,12-18171-605-109,6274
24831,2-4164-138-122,6274
24832,0-1460-48-104,6274
24833,4-6668-222-41,6275
24834,15-22972-765-113,6275
24835,8-13133-437-118,6275
24836,12-18760-625-54,6275
24837,16-23659-788-98,6275
24838,2-4164-138-124,6275
24839,1-1950-65-4,6275
24840,16-24024-800-121,6275
24841,0-1460-48-102,6275
24842,2-3798-126-92,6276
24843,13-19236-641-31,6276
24844,0-167-5-88,6276
24845,2-3501-116-107,6276
24846,8-13133-437-116,6276
24847,12-18171-605-108,6276
24848,11-16934-564-74,6276
24849,9-14183-472-119,6276
24850,9-14183-472-117,6276
24851,14-20962-698-110,6276
24852,17-26471-882-58,6277
24853,13-19236-641-33,6277
24854,17-26471-882-55,6277
24855,0-167-5-89,6277
24856,8-11931-397-105,6277
24857,14-22052-735-13,6277
24858,16-24024-800-122,6277
24859,11-16934-564-73,6277
24860,11-16934-564-72,6277
24861,0-1460-48-103,6277
24862,14-20962-698-112,6277
24863,0-167-5-87,6278
24864,4-6668-222-44,6278
24865,15-22972-765-114,6278
24866,8-13133-437-119,6278
24867,1-2501-83-58,6278
