Time,Disk-1,Disk-2,Disk-3,Disk-4,Disk-5,Disk-6,Disk-7,Disk-8,Disk-9,Disk-10,Disk-11,Disk-12,Disk-13,Disk-14,Disk-15,Disk-16,Disk-17,Disk-18,Disk-19,Disk-20,Total
7130,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4
7131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,4
7132,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5
7133,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5
7134,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5
7135,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5
7136,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,5
7137,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7138,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7140,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7141,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7142,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7143,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7144,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7145,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7146,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7147,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7148,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7149,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7150,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7151,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4
7152,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5
7153,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5
7154,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,5
7155,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7156,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7157,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7158,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7159,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7160,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7161,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7162,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4
7163,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
7164,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7165,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
7166,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7167,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7168,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
7169,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
7170,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
7171,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
7172,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
7173,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7174,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7175,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7176,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7177,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7178,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7179,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7180,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7181,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7182,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7183,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7184,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7185,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7186,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7187,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7188,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7189,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7190,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7191,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5
7192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7193,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7194,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7195,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7196,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7197,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7198,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7199,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7200,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4
7201,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5
7202,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5
7203,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5
7204,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5
7205,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,5
7206,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4
7207,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4
7208,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,4
7209,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
7210,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
7211,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
7212,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4
7213,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7214,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7215,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7216,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7217,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7218,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7219,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7220,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
7221,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
7222,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
7223,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4
7224,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7225,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7226,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7227,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7228,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7229,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7230,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7231,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7232,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7233,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7234,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7235,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7236,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7237,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7238,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7239,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
7240,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4
7241,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7242,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7243,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7244,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7245,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7246,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7247,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7248,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
7249,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
7250,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7251,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7252,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7253,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7254,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7255,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7256,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7257,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7258,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7259,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7260,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4
7261,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7262,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7263,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7264,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7265,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7266,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7267,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7268,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7269,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7270,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7271,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4
7272,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7273,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7274,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7275,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7276,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7277,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7278,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7279,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5
7280,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4
7281,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7282,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7283,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7284,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7285,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7286,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7287,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7288,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7289,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
7290,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7299,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
7300,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4
7301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7309,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7310,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
7312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
7317,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7318,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7319,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7320,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7321,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7322,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7323,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7325,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7327,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7328,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7330,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
7331,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
7332,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7334,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7335,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7336,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7337,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7338,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
7339,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7340,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7341,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7342,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7343,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7344,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7345,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7346,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7347,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7348,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7349,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7350,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7351,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7352,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7353,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7354,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7355,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7356,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7360,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7363,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
7418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7425,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7427,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7428,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7430,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3
7431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
7437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
